"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300030","중고가구","10","10","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300029","애완동물","4","4","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300028","화초","4","4","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300027","섬유제품","33","33","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300026","완구","6","6","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300024","운동/경기용품","124","124","0","0","1","1","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300023","미용재료","3","3","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300022","화장품","106","122","3","3","1","1","16"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300021","문구","20","21","0","0","0","0","1"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300020","서적","29","29","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300019","의료기기","1","1","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300018","의약품","22","22","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300017","시계및귀금속","46","46","2","1","4","2","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300016","안경","22","33","0","0","0","0","11"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300015","가방","126","126","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300014","신발","334","336","0","1","0","1","2"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300013","유아의류","85","85","1","1","2","2","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300012","한복점","14","14","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300011","일반의류","9388","9397","0","23","1","79","9"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300010","반찬가게","14","14","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300009","청과상","5","5","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300008","수산물판매","20","20","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300007","육류판매","3","3","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300006","미곡판매","23","23","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300005","주류도매","1","1","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300004","핸드폰","33","33","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300003","컴퓨터및주변장치판매","12","12","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300002","편의점","7","37","3","1","3","1","30"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS300001","슈퍼마켓","239","239","1","3","1","3","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200045","비디오/서적임대","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200044","여행사","36","36","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200043","건축물청소","6","6","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200042","통번역서비스","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200041","사진관","6","6","17","1","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200039","DVD방","1","1","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200038","독서실","1","1","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200037","노래방","6","6","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200036","고시원","3","3","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200035","게스트하우스","6","6","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200034","여관","30","30","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200033","부동산중개업","113","113","0","0","2","2","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200031","세탁소","4","4","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200030","피부관리실","28","29","10","3","0","0","1"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200029","네일숍","14","15","0","0","0","0","1"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200028","미용실","17","19","0","0","0","0","2"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200026","자동차미용","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200025","자동차수리","4","4","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200023","통신기기수리","1","1","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200022","복권방","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200021","기타오락장","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200019","PC방","5","5","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200018","볼링장","6","6","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200017","골프연습장","8","8","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200016","당구장","12","12","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200015","세무사사무소","38","38","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200014","회계사사무소","7","7","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200013","기타법무서비스","9","9","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200012","법무사사무소","3","3","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200010","변호사사무소","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200008","한의원","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200007","치과의원","10","10","0","0","10","1","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200006","일반의원","13","13","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200005","스포츠 강습","7","7","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS200002","외국어학원","2","2","0","0","0","0","0"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100010","커피-음료","60","93","3","3","3","3","33"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100009","호프-간이주점","16","22","5","1","5","1","6"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100008","분식전문점","91","106","4","4","2","2","15"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100007","치킨전문점","2","11","0","0","9","1","9"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100006","패스트푸드점","13","25","0","0","0","0","12"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100005","제과점","11","24","0","0","0","0","13"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100004","양식음식점","39","44","0","0","0","0","5"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100003","일식음식점","9","11","9","1","9","1","2"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100002","중식음식점","26","27","7","2","4","1","1"
"2022","2","U","관광특구","1001493","동대문패션타운 관광특구","CS100001","한식음식점","136","159","3","5","2","3","23"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300043","전자상거래업","74","74","0","0","3","2","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300041","예술품","40","40","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300038","자동차부품","6","6","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300037","중고차판매","1","1","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300036","조명용품","25","25","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300035","인테리어","65","65","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300033","철물점","11","11","0","0","18","2","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300032","가전제품","76","76","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300031","가구","12","12","8","1","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300029","애완동물","16","16","0","0","6","1","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300028","화초","45","45","4","2","2","1","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300027","섬유제품","50","50","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300026","완구","6","6","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300024","운동/경기용품","71","71","0","0","1","1","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300023","미용재료","17","17","0","0","0","0","0"
"2022","2","U","관광특구","1001492","명동 남대문 북창동 다동 무교동 관광특구","CS300022","화장품","261","331","2","5","1","2","70"
